title,link,chunk,embedding
5 Best Books About Artificial Intelligence,https://www.nytimes.com/2024/01/31/books/review/artificial-intelligence-best-books.html,"If you are in Reader mode please exit and log into your Times account, or subscribe for all of The Times.Thank you for your patience while we verify access.Already a subscriber? Log in.Want all of The Times? Subscribe.AdvertisementSKIP ADVERTISEMENTSite IndexSite Information Navigation© 2024 The New York Times CompanyNYTCoContact UsAccessibilityWork with usAdvertiseT Brand StudioYour Ad ChoicesPrivacy PolicyTerms of ServiceTerms of SaleSite MapCanadaInternationalHelpSubscriptionsManage Privacy Preferences","[-0.01215362548828125, 0.0311126708984375, 0.040008544921875, -0.01360321044921875, 0.032012939453125, 0.01220703125, 0.03936767578125, -0.007343292236328125, -0.00437164306640625, -0.021759033203125, -0.0460205078125, 0.089111328125, -0.0196533203125, -0.0019683837890625, -0.051788330078125, 0.02587890625, 0.035491943359375, 0.02532958984375, 0.0254058837890625, 0.005664825439453125, -0.041717529296875, -0.0293731689453125, -0.0338134765625, 0.01038360595703125, 0.007053375244140625, -0.031341552734375, -0.004924774169921875, -0.08599853515625, -0.05889892578125, 0.00563812255859375, 0.0136566162109375, -0.033203125, 0.0244293212890625, -0.00629425048828125, -0.0021533966064453125, -0.02593994140625, -0.0217742919921875, -0.056365966796875, 0.004741668701171875, 0.01538848876953125, -0.0262908935546875, 0.0083465576171875, -0.0022258758544921875, -0.007568359375, -0.0227508544921875, -0.03369140625, 0.02923583984375, -0.02197265625, 0.0106353759765625, -0.026824951171875, 0.006153106689453125, 0.035736083984375, 0.031982421875, 0.0033435821533203125, -0.00853729248046875, 0.0281524658203125, -0.0006403923034667969, 0.0033245086669921875, -0.04132080078125, 0.037078857421875, -0.044281005859375, -0.023773193359375, -0.0037174224853515625, 0.008758544921875, 0.0110931396484375, 0.037994384765625, 0.032470703125, -0.02606201171875, 0.00946044921875, 0.026092529296875, -0.007602691650390625, -0.0144195556640625, 0.0005745887756347656, 0.031890869140625, -0.040496826171875, -0.06390380859375, 0.0200042724609375, 0.00807952880859375, 0.043609619140625, 0.004940032958984375, -0.0472412109375, -0.010406494140625, 0.07427978515625, -0.01373291015625, -0.047454833984375, 0.012481689453125, 0.0251312255859375, 0.0005283355712890625, -0.038177490234375, 0.0201873779296875, 0.0306396484375, -0.02410888671875, 0.027862548828125, -0.01715087890625, 0.06573486328125, 0.035064697265625, -0.0269775390625, -0.0286865234375, 0.018096923828125, 0.0531005859375, 0.0258026123046875, -0.036590576171875, 0.07403564453125, 0.0228729248046875, 0.0309906005859375, -0.019012451171875, 0.032012939453125, -0.02264404296875, -0.0234375, -0.0286407470703125, -0.077392578125, -0.0274200439453125, 0.0246429443359375, -0.061553955078125, -0.0416259765625, 0.006244659423828125, -0.0146636962890625, 0.033660888671875, -0.07012939453125, -0.014617919921875, 0.054840087890625, 0.0298309326171875, -0.0007958412170410156, 0.01397705078125, -0.0291900634765625, -0.047119140625, 0.01194000244140625, 0.0357666015625, -0.003879547119140625, -0.028106689453125, -0.0183258056640625, -0.0184326171875, -0.007396697998046875, -0.056427001953125, 0.00803375244140625, -0.031707763671875, 0.05670166015625, -0.0302734375, -0.022979736328125, 0.00021457672119140625, 0.0494384765625, -0.024322509765625, -0.045867919921875, -0.0106964111328125, -0.056854248046875, 0.011260986328125, -0.0024890899658203125, 0.044403076171875, -0.0265655517578125, 0.010772705078125, 0.0038166046142578125, 0.05364990234375, 0.052520751953125, -0.023681640625, 0.0279693603515625, -0.0224456787109375, -0.01690673828125, -0.0263214111328125, 0.007396697998046875, -0.007404327392578125, -0.028717041015625, -0.0143585205078125, -0.0285491943359375, 0.048126220703125, -0.0323486328125, -0.035736083984375, -0.0274658203125, 0.003814697265625, -0.0223541259765625, 0.01165008544921875, 0.0305938720703125, -0.00989532470703125, 0.04217529296875, 0.041168212890625, -0.00655364990234375, 0.031280517578125, 0.0014400482177734375, 0.0022449493408203125, 0.06634521484375, 0.0452880859375, -0.006122589111328125, -0.0202484130859375, 0.0362548828125, 0.0142364501953125, 0.0183563232421875, -0.032257080078125, -0.0297393798828125, -0.0286407470703125, 0.0008916854858398438, 0.025604248046875, -0.035614013671875, -0.06390380859375, -0.006992340087890625, 0.01273345947265625, -0.00731658935546875, 0.05865478515625, 0.040679931640625, -0.0117034912109375, 0.01015472412109375, 0.02069091796875, 0.03643798828125, 0.0162506103515625, -0.026763916015625, 0.061065673828125, 0.034088134765625, -0.00220489501953125, 0.006988525390625, 0.016754150390625, 0.0400390625, -0.017974853515625, -0.0041656494140625, -0.00493621826171875, 0.004444122314453125, -0.03521728515625, -0.032379150390625, -0.0172882080078125, 0.02398681640625, -0.017730712890625, -0.01288604736328125, -0.0286407470703125, 0.0204315185546875, -0.034271240234375, 0.0052032470703125, 0.01910400390625, -0.01399993896484375, 0.05670166015625, -0.000896453857421875, -0.006999969482421875, -0.023529052734375, 0.02825927734375, 0.00809478759765625, 0.0276336669921875, -0.0196990966796875, 0.022064208984375, 0.0155029296875, -0.0037384033203125, 0.05078125, 0.01361846923828125, 0.01155853271484375, 0.017974853515625, -0.0290069580078125, 0.022247314453125, 0.004497528076171875, 0.0135040283203125, 0.042388916015625, -0.032562255859375, 0.00196075439453125, 0.0012187957763671875, 0.0168609619140625, 0.051177978515625, -0.10198974609375, -0.0278472900390625, -0.02557373046875, 0.01837158203125, -0.05419921875, -0.020751953125, -0.0018224716186523438, -0.0263519287109375, 0.042327880859375, -0.0142669677734375, 0.023590087890625, -0.02178955078125, 0.0322265625, -0.0227508544921875, 0.0238037109375, 0.031463623046875, -0.02685546875, -0.0034542083740234375, 0.0704345703125, 0.00021135807037353516, -0.009521484375, 0.0006556510925292969, 0.03961181640625, -0.00821685791015625, 0.0302734375, -0.0173187255859375, -0.0048675537109375, 0.048614501953125, 0.0045318603515625, 0.029449462890625, -0.01000213623046875, 0.0171051025390625, -0.008697509765625, 0.057281494140625, -0.040802001953125, -0.006866455078125, 0.0230560302734375, 0.0169525146484375, -0.002666473388671875, -0.07489013671875, -0.0017595291137695312, 0.036041259765625, -0.0282135009765625, 0.003162384033203125, 0.0021457672119140625, -0.008148193359375, 0.0240936279296875, 0.023834228515625, 0.005329132080078125, 0.054901123046875, 0.039337158203125, -0.00438690185546875, -0.03240966796875, 0.029449462890625, 0.01084136962890625, -0.07586669921875, -0.026580810546875, -0.017120361328125, -0.0038433074951171875, -0.0550537109375, -0.020355224609375, -0.001888275146484375, 0.0012426376342773438, 0.041351318359375, 0.0022296905517578125, 0.0092620849609375, -0.052947998046875, -0.033477783203125, 0.02789306640625, -0.0283660888671875, -0.0543212890625, -0.0193634033203125, 0.051239013671875, 0.010528564453125, 3.9637088775634766e-05, -0.0016574859619140625, 0.00598907470703125, -0.0110931396484375, 0.01403045654296875, -0.0136871337890625, 0.01434326171875, -0.0272369384765625, 0.040130615234375, 0.00652313232421875, 0.0181732177734375, -0.00936126708984375, 0.057373046875, 0.0238037109375, -0.042144775390625, 0.01117706298828125, -0.005580902099609375, 0.0029754638671875, 0.00865936279296875, -0.0291900634765625, -0.0120391845703125, -0.006458282470703125, -0.01221466064453125, 0.013092041015625, 0.05938720703125, 0.0203094482421875, 0.01568603515625, -0.0181884765625, -0.0186309814453125, 0.060546875, -0.041015625, 0.0994873046875, -0.031494140625, -0.031219482421875, -0.0159759521484375, 0.06585693359375, -0.0028553009033203125, 0.01166534423828125, -0.020294189453125, 0.0180206298828125, -0.01270294189453125, 0.02398681640625, -0.0264739990234375, 0.0211334228515625, 0.006114959716796875, -0.0029048919677734375, 0.00978851318359375, 0.0037403106689453125, 0.0136566162109375, 0.035247802734375, 0.0247802734375, -0.0026416778564453125, -0.00799560546875, -0.02716064453125, -0.01175689697265625, 0.0010051727294921875, -0.0421142578125, 0.01715087890625, 0.016143798828125, 0.003265380859375, 0.0006403923034667969, -0.041656494140625, -0.0452880859375, 0.0189361572265625, -0.00909423828125, 0.099853515625, 0.04913330078125, 0.028839111328125, 0.053253173828125, -0.0195465087890625, -0.013427734375, 0.011505126953125, 0.0214080810546875, 0.016845703125, 0.06341552734375, -0.0012664794921875, -0.0047149658203125, -0.0546875, 0.0264892578125, 0.0011224746704101562, 0.003116607666015625, 0.01142120361328125, 0.038299560546875, 0.0330810546875, 0.0185089111328125, -0.027862548828125, 0.0156097412109375, 0.01274871826171875, -0.021270751953125, 0.032318115234375, 0.0019083023071289062, -0.01044464111328125, -0.05548095703125, -0.01519012451171875, -0.0289306640625, -0.00466156005859375, 0.007720947265625, -0.0172576904296875, -0.036651611328125, 0.004856109619140625, 0.045684814453125, -0.062286376953125, -0.00494384765625, 0.0195465087890625, -0.0267181396484375, 0.0190887451171875, -0.026611328125, -0.042205810546875, 0.06744384765625, -0.0240325927734375, -0.057891845703125, 0.0016183853149414062, 0.0184173583984375, -0.04400634765625, -0.0210418701171875, -0.0423583984375, -0.01038360595703125, -0.005443572998046875, -0.0234832763671875, 0.0201263427734375, -0.040191650390625, 0.00823974609375, 0.0257720947265625, 0.050567626953125, 0.004924774169921875, -0.048309326171875, 0.0504150390625, -0.0157470703125, -0.0282440185546875, 0.009124755859375, 0.034423828125, 0.01175689697265625, -0.048248291015625, -0.01071929931640625, 0.01026153564453125, -0.00565338134765625, 0.0028667449951171875, 0.015350341796875, -0.0218048095703125, -0.08526611328125, -0.035247802734375, 0.0650634765625, 0.018890380859375, 0.0736083984375, -0.0008649826049804688, -0.055267333984375, 0.033935546875, -0.04949951171875, -0.0145263671875, 0.0010700225830078125, 0.031585693359375, -0.036468505859375, 0.046417236328125, 0.0036945343017578125, -0.0274200439453125, -0.006496429443359375, 0.042999267578125, -0.021820068359375, 0.00588226318359375, -0.01995849609375, 0.0309295654296875, 0.0565185546875, -0.08258056640625, -0.0582275390625, 0.000823974609375, 0.005275726318359375, 0.053131103515625, -0.0203857421875, -0.0034332275390625, 0.0048065185546875, -0.04248046875, -0.025604248046875, -0.007640838623046875, -0.032745361328125, -0.024627685546875, 0.0021266937255859375, 0.017913818359375, -0.01213836669921875, 0.03155517578125, -0.021575927734375, -0.0203399658203125, 0.0179290771484375, 0.0003368854522705078, -0.055419921875, 0.0207672119140625, -0.040008544921875, -0.018035888671875, 0.0031223297119140625, 0.0141754150390625, -0.0159759521484375, 0.0267181396484375, -0.023651123046875, -0.0452880859375, 0.0153045654296875, 0.0022678375244140625, 0.0171661376953125, 0.0055999755859375, -0.0159759521484375, -0.04345703125, -0.02520751953125, -0.004894256591796875, -0.0025730133056640625, -0.006763458251953125, -0.0177154541015625, 0.0236053466796875, -0.047332763671875, 0.023101806640625, 0.003948211669921875, 0.0061798095703125, -0.003936767578125, -0.0374755859375, 0.007568359375, 0.01788330078125, 0.047576904296875, -0.04400634765625, -0.00821685791015625, -0.0543212890625, 0.01555633544921875, -0.0191192626953125, -0.009429931640625, -0.005096435546875, -0.0276031494140625, -0.06939697265625, -0.005687713623046875, 0.017303466796875, -0.008575439453125, 0.01206207275390625, -0.022064208984375, 0.01155853271484375, -0.0148162841796875, -0.04864501953125, 0.01117706298828125, -0.0224609375, 0.0010204315185546875, 0.003612518310546875, -0.02593994140625, 0.01045989990234375, -0.01004791259765625, 0.039398193359375, 0.0156707763671875, 0.0142669677734375, -0.02752685546875, 0.030609130859375, -0.008636474609375, -0.0103912353515625, -0.034149169921875, -0.0257720947265625, 0.005962371826171875, -0.0171661376953125, -0.01219940185546875, 0.02886962890625, 0.056793212890625, -0.0140380859375, -0.0097198486328125, 0.01544189453125, 0.0277862548828125, -0.007904052734375, 0.055267333984375, -0.0421142578125, -0.0283203125, -0.0197906494140625, 0.02569580078125, 0.029052734375, 0.0164642333984375, 0.021270751953125, 0.00417327880859375, -0.00954437255859375, 0.02471923828125, -0.0028629302978515625, -0.03338623046875, -0.038818359375, 0.013946533203125, -0.0067596435546875, 0.031890869140625, 0.031585693359375, 0.056427001953125, -0.01666259765625, 0.0134735107421875, 0.055145263671875, 0.0882568359375, 0.0574951171875, -0.0171661376953125, -0.049591064453125, -0.00653839111328125, 0.01319122314453125, -0.04302978515625, -0.048187255859375, 0.01763916015625, 0.032989501953125, -0.03662109375, -0.0034275054931640625, -0.006557464599609375, 0.0079193115234375, 0.01203155517578125, 0.00952911376953125, -0.0009098052978515625, 0.09027099609375, 0.01389312744140625, -0.037261962890625, -0.0011396408081054688, -0.0261993408203125, -0.0236053466796875, 0.042144775390625, 0.053192138671875, -0.01479339599609375, 0.00403594970703125, -0.01056671142578125, 0.0338134765625, -0.0164794921875, 0.01334381103515625, 0.033172607421875, 0.016510009765625, 0.0160675048828125, 0.040191650390625, -0.032379150390625, -0.0231475830078125, -0.00757598876953125, 0.053558349609375, 0.038421630859375, 0.059906005859375, -0.0227203369140625, -0.0182342529296875, 0.031707763671875, -0.0153045654296875, -0.01088714599609375, 0.031005859375, 0.0159759521484375, -0.024444580078125, -0.04461669921875, 0.0184326171875, -0.0290069580078125, 0.0496826171875, 0.045379638671875, -0.014373779296875, -0.00579833984375, 0.060028076171875, -0.009521484375, -0.03765869140625, 0.023712158203125, 0.01161956787109375, -0.00884246826171875, -0.0162811279296875, -0.035980224609375, 0.0362548828125, -0.0443115234375, -0.06207275390625, -0.01568603515625, 0.0523681640625, 0.0037517547607421875, -0.0297698974609375, -0.0007877349853515625, -0.0216064453125, -0.0078887939453125, -0.0299224853515625, -0.02984619140625, -0.00872039794921875, 0.007038116455078125, -0.042205810546875, -0.01203155517578125, -0.023223876953125, -0.00482940673828125, 0.00626373291015625, 0.022796630859375, -0.061798095703125, 0.043792724609375, -0.0225067138671875, 0.0106353759765625, -0.01264190673828125, -0.02252197265625, 0.0640869140625, 0.0830078125, -0.00897216796875, -0.026397705078125, -0.0250396728515625, -0.0282135009765625, -0.025390625, 0.0045623779296875, 0.02337646484375, -0.016876220703125, -0.00726318359375, 0.0655517578125, -0.03155517578125, 0.007602691650390625, -0.0102691650390625, -0.0367431640625, -0.0137481689453125, -0.01026153564453125, -0.003261566162109375, -0.010498046875, 0.0577392578125, 0.034881591796875, -0.0265655517578125, 0.006275177001953125, -0.029632568359375, 0.06341552734375, 0.01446533203125, 0.01513671875, -0.0650634765625, 0.005741119384765625, 0.02587890625, -0.01641845703125, 0.0207977294921875, -0.06121826171875, -0.022705078125, 0.01204681396484375, 0.0224456787109375, 0.01450347900390625, 0.02001953125, -0.004627227783203125, 0.0220794677734375, -0.04833984375, 0.0287628173828125, 0.0286865234375, 0.022857666015625, -0.038604736328125, -0.0020599365234375, -0.0308837890625, -0.021575927734375, -0.0352783203125, 0.0079345703125, 0.055206298828125, 0.0014657974243164062, -0.04608154296875, 0.0263824462890625, 0.0017337799072265625, 0.002971649169921875, -0.0091552734375, 0.0318603515625, -0.04412841796875, 0.0005588531494140625, -0.0146484375, 0.006366729736328125, 0.0188140869140625, 0.006443023681640625, 0.007694244384765625, 0.0143585205078125, 0.034271240234375, -0.02020263671875, 0.03155517578125, 0.06280517578125, 0.0031890869140625, -0.05511474609375, 0.005092620849609375, -0.050689697265625, 0.039031982421875, -0.0169525146484375, 0.029693603515625, -0.0201416015625, -0.0032367706298828125, -0.07830810546875, 0.059814453125, -0.0284271240234375, 0.036834716796875, 0.0254058837890625, 0.0020999908447265625, -0.0665283203125, -0.074462890625, -0.041015625, 0.01517486572265625, -0.002582550048828125, 0.0274658203125, -0.01558685302734375, 0.0024280548095703125, -0.0008130073547363281, 0.019012451171875, 0.010772705078125, 0.01226043701171875, 0.020263671875, -0.047271728515625, 0.0699462890625, -0.0157318115234375, -0.0144500732421875, 0.00408172607421875, 0.00955963134765625, 0.021728515625, 0.0060577392578125, -0.032928466796875, -0.035003662109375, 0.01629638671875, 0.02789306640625, -0.0439453125, 0.0139617919921875, 0.0138397216796875, -0.01160430908203125, -0.0299072265625, -0.017059326171875, 0.0048675537109375, -0.0008139610290527344, 0.002605438232421875, -0.004161834716796875, -0.053497314453125, -0.07568359375, -0.030303955078125, -0.08355712890625, -0.024139404296875, -0.0085601806640625, -0.0182037353515625, 0.034820556640625, -0.01137542724609375, 0.0257110595703125, 0.0154266357421875, -0.0201263427734375, -0.0413818359375, 0.004665374755859375, -0.03497314453125, 0.024383544921875, -0.01079559326171875, -0.05780029296875, 0.0419921875, -0.0021076202392578125, -0.0106048583984375, -0.0003631114959716797, 0.029052734375, -0.007724761962890625, 0.0193939208984375, -0.033111572265625, -0.052032470703125, 0.01242828369140625, 0.00873565673828125, -0.0054168701171875, -0.002063751220703125, 0.035491943359375, -0.03192138671875, -0.04144287109375, 0.01419830322265625, 0.01369476318359375, -0.038848876953125, -0.00757598876953125, -0.00732421875, -0.005859375, 0.0007023811340332031, -0.0052642822265625, 0.0244140625, 0.0170440673828125, -0.0216217041015625, 0.01270294189453125, -0.0031795501708984375, 0.014373779296875, 0.019775390625, 0.00470733642578125, 0.041778564453125, 0.00937652587890625, -0.01003265380859375, 0.0029449462890625, -0.06243896484375, 0.0299530029296875, -0.0235443115234375, -0.08154296875, -0.0245361328125, 0.07684326171875, 0.043975830078125, 0.0177459716796875, 0.07415771484375, 0.0261688232421875, 0.0455322265625, 0.00916290283203125, -0.017547607421875, -0.050079345703125, 0.01763916015625, 0.0302734375, 0.0007262229919433594, -0.049591064453125, 0.05535888671875, 0.059661865234375, -0.02044677734375, -0.032867431640625, 0.024993896484375, -0.0039215087890625, 0.036468505859375, 0.0377197265625, -0.0219573974609375, -0.046295166015625, 0.0321044921875, 0.053985595703125, 0.017425537109375, -0.004520416259765625, 0.0014133453369140625, -0.0083770751953125, 0.0521240234375, -0.050018310546875, 0.023468017578125, -0.0300140380859375, 0.047882080078125, -0.01285552978515625, -0.04180908203125, 0.0005283355712890625, 0.0170135498046875, 0.034942626953125, -0.00394439697265625, 0.004505157470703125, 0.0037212371826171875, -0.0117645263671875, 0.01186370849609375, 0.025421142578125, -0.004459381103515625, 0.08135986328125, -0.0176239013671875, -0.0443115234375, 0.03253173828125, 0.01184844970703125, -0.0024852752685546875, -0.0021533966064453125, -0.032806396484375, -0.0188751220703125, -0.040924072265625, 0.034881591796875, -0.0061798095703125, 0.0101165771484375, 0.0282135009765625, -0.018768310546875, 0.030853271484375, 0.0084228515625, 0.00833892822265625, 0.0238494873046875, 0.0035266876220703125, -0.0038623809814453125, -0.0413818359375, 0.049713134765625, 0.027069091796875, 0.00115966796875, 0.031005859375, -0.0283203125, 0.017364501953125, -0.05029296875, 0.0022983551025390625, 0.031829833984375, -0.03155517578125, 0.0166168212890625, -0.01490020751953125, 0.004528045654296875, 0.0173492431640625, -0.043365478515625, -0.01558685302734375, 0.0177001953125, -0.041015625, -0.00054168701171875, -0.0035533905029296875, 0.00012242794036865234, 0.043670654296875, -0.07269287109375, 0.0667724609375, 0.03814697265625, 0.0221099853515625, 0.003314971923828125, 0.03607177734375, 0.032379150390625, 0.01555633544921875, -0.0116119384765625, 0.0202484130859375, 0.01279449462890625, 0.02099609375, 0.03125, -0.00972747802734375, -0.0297698974609375, 0.0014047622680664062, -0.001255035400390625, -0.05902099609375, 0.0289306640625, 0.001598358154296875, 0.004604339599609375, -0.01314544677734375, 0.010406494140625, -0.009552001953125, -0.06964111328125, 0.05670166015625, 0.006649017333984375, -0.01056671142578125, 0.01329803466796875, -0.06982421875, 0.045806884765625, -0.01947021484375, 0.06536865234375, -0.050537109375, 0.0234375, -0.0248565673828125, -0.00199127197265625, -0.01293182373046875, -0.005397796630859375, -0.01352691650390625, 0.03936767578125, 0.000827789306640625, 0.052001953125, 0.01334381103515625, 0.0197601318359375, -0.0936279296875, -0.020782470703125, 0.0055999755859375, -0.0294342041015625, 0.00878143310546875, -0.0249176025390625, -0.0210418701171875, 0.01184844970703125, -0.00511932373046875, 0.043548583984375, -0.006710052490234375, 0.034942626953125, 0.0070648193359375, -0.024688720703125, 0.006305694580078125, 0.005374908447265625]"
